"";"homo_code_eps";"ANIO_";"def_mat_42d_no";"def_mat_42d_si";"def_mat_1y_si";"def_mat_1y_no";"No_Definido";"N_Enfermedades_dentales";"M_Anomalias_congenitas";"L_Enfermedades_del_sistema_musculo_esqueletico";"K_Enfermedades_de_la_piel";"J_Enfermedades_del_sistema_genito_urinario";"I_Enfermedades_digestivas";"H_Enfermedades_respiratorias";"G_Enfermedades_cardiovasculares";"F_Enfermedades_de_los_organos_de_los_sentidos";"Eventos_lesiones_de_intencion_no_determinada";"E_Trastornos_mentales_y_enfermedades_del_sistema_nervioso";"E_Deficiencias_de_la_nutricion";"D_Otras_enfermedades_endocrinas_metabolicas_hematologicas_e_immunologicas";"D_Ciertas_afecciones_originadas_en_el_periodo_perinatal";"C_Diabetes_mellitus";"C_Causas_maternas";"B_Otros_tumores";"B_Lesiones_intencionales";"B_Infecciones_respiratorias";"A_Tumores_malignos";"A_Enfermedades_infecciosas_y_parasitarias";"A_Accidentes";"Signos_y_sintomas_mal_definidos";"Lesiones";"Enfermedades_no_transmisibles";"Condiciones_transmisibles_y_nutricionales";"Asegurados";"CONTRIBUTIVO";"EXCEPCION";"SUBSIDIADO";"FEMENINO";"MASCULINO";"COMUNIDADES_INDIGENAS";"De_0_a_9";"De_10_a_19";"De_20_a_29";"De_30_a_39";"De_40_a_49";"De_50_a_59";"De_60_a_69";"De_70_a_79";"Mayor_De_80";"OP_MEDI_GENERAL";"OP_ODO_GENERAL";"Conteo_de_Prestadores";"Costo_Consulta";"Costo_Procedimiento";"Neto_A_Pagar_Consulta";"Numero_de_Atenciones";"Numero_Dias_Estancia";"Valor_Cuota_Moderadora";"Atx_Conteo_de_Prestadores";"Costo_Consulta_xAt";"Costo_Procedimiento_xAt";"Neto_A_Pagar_Consulta_xAt";"Numero_Dias_Estancia_xAt";"Valor_Cuota_Moderadora_xAt";"deaths_percentage_group"
"89";"EPS001";2019;402;0;0;402;1;0;1,42130753186394;1,42130753186394;0,710653765931969;3,90859571262583;6,04055701042174;21,6749398609251;42,2838990729522;0;2,84261506372788;1,77663441482992;0,355326882965985;1,06598064889795;10,6598064889795;5,68523012745575;0;2,13196129779591;2,84261506372788;6,04055701042174;22,385593626857;4,6192494785578;1,77663441482992;NA;NA;NA;NA;281431;0,995021870369647;0;0,00497812963035344;0,529163453919433;0,470836546080567;0;0,0925129072490237;0,115442151006819;0,119318767299978;0,166282321421592;0,16170571116899;0,136662272457547;0,0997153831667442;0,0550472407090903;0,0533132455202163;1,435;9,495;0,00192231843684598;982,232486826256;19194,1622387015;978,955708504038;3,66358006047664;0,205759138119113;182,437542417147;1905,81330868762;268,107280477574;5239,18187179027;267,212860738377;0,0561634070287912;49,797613101271;0,333333343267441
"90";"EPS001";2020;602;0;1;601;135;0;1,03546466476831;1,03546466476831;1,03546466476831;4,83216843558547;8,97402709465873;23,8156872896712;48,6668392441108;0;1,03546466476831;2,41608421779273;1,03546466476831;2,41608421779273;6,21278798860989;7,2482526533782;0,345154888256105;2,41608421779273;1,03546466476831;8,62887220640262;29,683320390025;4,83216843558547;3,45154888256105;NA;NA;NA;NA;289725;0,963472258175856;0;0,0365277418241436;0,529522823366986;0,470477176633014;0,00000345154888256105;0,0948209509017171;0,11250668737596;0,120676503580982;0,160072482526534;0,161884545689878;0,134700146690827;0,10160324445595;0,0573474846837518;0,0563879540943999;1,755;3,4275;0,0018258693588748;1934,14747087756;32534,0314159979;1942,73030287341;4,00800759340754;0,294907239623781;151,059142290103;2195,12287334594;482,570810010162;8117,25792873013;484,712231101772;0,073579511203734;37,6893353541965;0,173913046717644
"91";"EPS002";2012;1134;1;1;1134;0;0;0,463815829696947;0,295155527988966;0,295155527988966;1,18062211195586;1,98175854506877;4,17434246727252;13,0711733823685;0;0,295155527988966;0,505980905123942;0,337320603415961;0,337320603415961;9,74013242363589;1,7709331679338;0,0421650754269952;0,758971357685913;1,68660301707981;1,34928241366385;6,83074221917322;0,885466583966899;1,43361256451784;0,00108764770250234;0,000638578538707469;0,00022806382330697;0,000967677230001913;2371631;1;0;0;0,483822314685548;0,516177685314452;0;0,162074538577038;0,180507422950704;0,224243569088109;0,167852418862799;0,123058772633685;0,0798231259415988;0,0367030115561822;0,0159636975566604;0,00977344283322321;2,97443489906341;2,16708210380881;0,000897694455840727;33732,4456059986;119645,90297521;52782657,7800311;6,65970254225889;0,136866569883764;212,552261291913;15552,4331451158;6924,01279643262;38119,9104503147;8382609,52110489;0,067854902246587;36,3709146689325;0,0833333358168602
"92";"EPS002";2013;38;0;0;38;0;0;0;0;0;0;0,0819971555186751;0,0819971555186751;0,204992888796688;0;0,0819971555186751;0;0;0;0,0409985777593375;0,0409985777593375;0;0;0,368987199834038;0,0409985777593375;0,0409985777593375;0;0,49198293311205;NA;NA;NA;NA;2439109;1;0;0;0,485894644314789;0,514105355685211;0;0,154986513517846;0,17490403257911;0,221143048547646;0,171221130338989;0,123559463722203;0,0846071249788345;0,0405418536030985;0,0176334882942911;0,0114033444179821;2,27428230907554;1,50170920172715;0,000666636874366828;21728,1789399326;93671,2996106365;22373,4074586253;4,20793289680781;0,0847789090196461;107,913202321011;6312,18142681427;5163,62296471406;22260,6448124914;5316,95918335532;0,0201474004217036;25,6451813675251;0,0677083358168602
"93";"EPS002";2014;37;1;1;37;0;0;0;0;0;0;0;0,078703625364447;0,196759063411117;0;0,078703625364447;0;0;0;0;0;0,0393518126822235;0;0,550925377551129;0,0393518126822235;0;0,0393518126822235;0,472221752186682;NA;NA;NA;NA;2541179;0,988071678539764;0;0,0119283214602356;0,486241228972851;0,513758771027149;0;0,150250730074505;0,169915617908066;0,216482585445575;0,175396538378446;0,124618139847685;0,0888075967887347;0,0434566002631062;0,0185740555860095;0,0124981357078742;2,19196012060318;1,40701550861948;0,000713448363928712;26515,220162885;118818,778305267;26308,3323476859;5,54262647377457;0,147622816023586;397,140504592553;7768,78433535576;4783,87282425473;21437,2696531993;4746,54614958559;0,0266340906647916;71,6520419464777;0,152542367577553
"94";"EPS002";2015;136;2;2;136;0;0;0,229028613308089;0,0763428711026964;0;0,229028613308089;0,114514306654045;0,229028613308089;1,14514306654045;0;0,0763428711026964;0,0381714355513482;0;0,152685742205393;1,37417167984854;0,0381714355513482;0,0763428711026964;0;0,0381714355513482;0,267200048859437;0,763428711026964;0,190857177756741;0,229028613308089;NA;NA;NA;NA;2619760;0,952355941002229;0;0,0476440589977708;0,487290438818823;0,512709561181177;0;0,146921855437139;0,166098421229426;0,21407991571747;0,177846062234709;0,12441635875042;0,091789324212905;0,045822899807616;0,0195105658533606;0,0135145967569548;6,40261327129111;3,17839365247256;0,000794347573823556;20393,0107645739;131084,140883898;20229,8431720463;4,95006832686964;0,147970043057379;334,208529743183;6231,61508889957;4119,74328796188;26481,2790911098;4086,78059295384;0,0298925253726657;67,5159427454877;0,214285716414452
"95";"EPS002";2017;441;0;1;440;0;0;0,256167472046525;0,192125604034894;0;0,320209340058156;0,352230274063972;0,320209340058156;2,75380032450015;0;0,0320209340058156;0,0640418680116313;0;0,0640418680116313;4,83516103487816;0,288188406052341;0,0320209340058156;0,128083736023263;0,576376812104682;0,51233494409305;2,49763285245362;0,544355878098866;0,320209340058156;NA;NA;NA;NA;3122957;0,958715409786302;0;0,0412845902136981;0,483691898415508;0,516308101584492;0,0000294592592853504;0,143599479595781;0,154215700056069;0,210529315645396;0,182659895733435;0,127287055185198;0,0953131919523708;0,0502936799962343;0,0214725979256199;0,0146290839098969;7,135;9,03;0,000738402738174109;27974,5180878091;135341,778238381;27826,6378770761;5,28013354010318;0,106654366358551;290,430741018848;7150,75021682567;5298,07018616852;25632,2642619634;5270,06327884131;0,020199179726895;55,0044310078516;0,248275861144066
"96";"EPS002";2018;487;0;0;487;0;0;0,504342537584644;0,207670456652501;0;0,326339289025358;0,504342537584644;0,47467532949143;2,75905035266894;0;0;0,415340913305001;0,0890016242796431;0,0890016242796431;3,82706984402465;0,207670456652501;0;0,148336040466072;0,148336040466072;0,712012994237145;3,05572243360108;0,741680202330359;0,237337664745715;NA;NA;NA;NA;3370725;0,953277707318159;0;0,0467222926818414;0,479715491474386;0,520284508525614;0,0000272938314457572;0,14047423032137;0,151406299831639;0,20741235194209;0,185620304237219;0,129066595465367;0,0963623552796505;0,0520072091315667;0,0224281126463891;0,0152225411447092;4,17;8,855;0,000684422490710456;36652,4132090633;194426,134751426;36871,8190515453;6,69581351192993;0,128177469238814;430,428095095269;9783,15821413091;5473,92981357078;29036,9698028502;5506,69742905037;0,0191429269961656;64,2831665380727;0,328571438789368
"97";"EPS002";2019;700;0;0;700;3;0;0,288818218863296;0,10502480685938;0,10502480685938;0,525124034296901;0,630148841156281;0,761429849730506;3,2032566092111;0;0,131281008574225;0,420099227437521;0,10502480685938;0,21004961371876;4,06971126580098;0,656405042871126;0;0,288818218863296;1,10276047202349;0,525124034296901;3,4395624246447;0,551380236011746;1,07650427030865;NA;NA;NA;NA;3808624;0,923429301501015;0;0,0765706984989855;0,481060876579048;0,518939123420952;0,000160687954494852;0,139118484786106;0,153167128075651;0,199458124509009;0,183820981015716;0,131889102205941;0,0977712685736371;0,05465228386945;0,0240446418444036;0,0160779851200854;3,125;8,305;0,000566608833006356;47181,6227600782;134260,078469022;46655,265946964;6,153310224375;0,164780771218162;5001,88935929091;10859,891102873;7667,68146568955;21819,162950241;7582,14103396727;0,0267792074850084;812,877813225964;0,256157636642456
"98";"EPS002";2020;1883;2;2;1883;322;0;0,48433080859755;0,145299242579265;0,145299242579265;0,823362374615835;1,23504356192375;1,67094128966155;8,76638763561565;0;0,38746464687804;0,726496212896325;0,121082702149387;0,508547349027427;6,68376515864619;1,23504356192375;0,048433080859755;0,38746464687804;3,55983144319199;1,35612626407314;6,24786743090839;0,799145834185957;2,20370517911885;NA;NA;NA;NA;4129409;0,871548204597801;0;0,128451795402199;0,479803042033376;0,520196957966624;0,00013633912262021;0,136730946244366;0,151068349005875;0,194443321066041;0,183380721066865;0,134857070345902;0,0992633570566636;0,0571769471127709;0,0257823819340734;0,0172969061674443;4,4925;9,3975;0,000513874987922;43024,3844946384;118015,767910372;44518,878535483;5,23919403478803;0,196425687065631;4821,17437955165;10195,4641847314;8212,02349234601;22525,5577721978;8497,27615352275;0,0374915847287527;920,212984581074;0,274390250444412
"99";"EPS003";2014;6823;5;10;6818;0;0;3,73110462017355;3,82801642848975;2,22897159127251;9,20662179003863;16,1842719888047;30,4303078112856;105,73078287297;0;1,50213302890104;3,73110462017355;2,5197070162211;1,59904483721724;47,0022270333551;12,7923586977379;0,48455904158098;5,33014945739079;2,471251112063;9,9334603524101;56,3057606317099;11,0479461480464;2,5197070162211;0,0393127326448718;0,0374979785811982;0,00124808673073829;0,00537999680514072;2063732;0,43499301265862;0;0,56500698734138;0,507255302529592;0,492744697470408;0,00228711867626223;0,130839663289613;0,185777998305982;0,164685143225962;0,137131662444542;0,1243194368261;0,108824692353464;0,0709127929401686;0,0430094605307278;0,0344991500834411;4,67203217091656;4,21265987566349;0,000201092002256107;9753,99266474523;3733,89032248373;10460,0639593707;2,86556200126761;0,0457593330916999;4775,72714431913;19009,7449912468;3437,37639644938;4493,65260682054;3945,45817582117;0,260289861561924;1698,1024500232;0
"100";"EPS003";2015;7293;6;11;7288;1;0;1,18582005166076;0,717347932486141;0,585590148968278;3,19146631187711;4,8457584827125;9,25232435369879;34,9011728785094;0;0,395273350553588;1,61037290966276;0,86374546972821;0,629509410140899;16,7478782604928;3,45498187891284;0,161037290966276;1,42005611124807;0,834465962279796;3,51354089380967;17,5677044690483;3,38178311029181;0,775906947382968;0,00278518947598856;0,000765232117199232;0,0000639143941864952;0,000193894452889956;6830716;0,760955220506899;0;0,239044779493101;0,493363214046668;0,506636785953332;0,000719836690619256;0,137245202406307;0,162116533610825;0,179860207919638;0,171960596810056;0,134845453975835;0,102735203747308;0,0597564003539307;0,0313104804825731;0,0201699206935261;3,32040765811305;3,62880794561073;0,0000833001986907375;5976,00867141893;3828,63807717961;6561,15446594471;0,911700764605058;0,0186194243765954;1323,03111416139;14717,3032914301;6619,11149926691;14443,0746555618;10906,0190743594;0,0823758784804798;1536,92100209026;0
"101";"EPS003";2016;9535;8;11;9532;3;0;1,83299870387697;1,35063062390935;0,771788927948198;4,32523378370969;6,15823248758666;12,7023594391474;48,4297552287494;0,0160789359989208;0,40197339997302;2,21889316785107;1,2380780719169;0,771788927948198;27,0930071581815;4,69504931168487;0,176868295988129;2,18673529585323;2,02594593586402;5,08094377565897;24,2309565503736;4,871917607673;1,65613040788884;NA;NA;NA;NA;6219317;0,755589239139925;0;0,244410760860075;0,488750292033675;0,511249707966325;0,000813433372185402;0,134138684360357;0,162939596100344;0,179392688939959;0,16611454280269;0,133309172052172;0,10443928167675;0,0628332660965826;0,033610764654704;0,0232220033164413;8,05855550500185;8,47987756191294;0,0000922930926338053;8280,77548740481;436,514583836135;10026,9045084854;0,796062172100248;0,010041777899406;1337,96320399812;11247,5190488633;10448,8532731001;1729,09693126107;22214,5703760911;0,0232475940149572;1698,70221060938;0,00280898879282176
"102";"EPS003";2017;5824;4;6;5822;0;0;10,2472237614143;10,2472237614143;4,17479486576137;33,5881223290801;50,0975383891364;113,858041793492;378,388225560371;0,379526805978306;5,88266549266375;16,3196526570672;7,21100931358782;7,21100931358782;59,3959451356049;39,8503146277222;1,13858041793492;20,1149207168502;34,726702747015;37,3833903888632;202,287787586437;36,8141001798957;30,3621444782645;NA;NA;NA;NA;526972;0,724478719931989;0;0,275521280068011;0,407695285518016;0,592304714481984;0,00104559635047023;0,0635422754909179;0,116875279901019;0,233446938357256;0,155782470415885;0,107863415893065;0,0856231450627358;0,0631437723446407;0,0560636997791154;0,117659002755365;5,505;10,055;0,000884297457929454;38077,630242214;25312,6079507071;42523,3539580851;7,34505818145936;0,010793742362023;5319,75873480944;10094,1119754282;5202,68214363776;14566,1522316581;11481,6531490007;0,00241255919106723;731,027047205315;0,00813008099794388
"103";"EPS003";2018;208;0;0;208;0;0;0,526274241507249;0,526274241507249;0,263137120753625;1,0525484830145;2,105096966029;4,47333105281162;26,0505749546088;0;0;0,789411362260874;0,263137120753625;0;4,47333105281162;1,84195984527537;0;0,263137120753625;1,84195984527537;0,789411362260874;6,57842801884062;2,105096966029;0,526274241507249;NA;NA;NA;NA;380030;0,677201799857906;0;0,322798200142094;0,416596058205931;0,583403941794069;0,00115780333131595;0,039673183696024;0,0779964739625819;0,194592532168513;0,157390206036366;0,111701707759914;0,0933610504433861;0,0788174617793332;0,0750151303844433;0,171452253769439;8,775;5,165;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"104";"EPS003";2019;137;0;0;137;0;0;0;0,380180433633803;0;1,52072173453521;2,28108260180282;5,70270650450704;16,7279390798873;0;1,14054130090141;0,380180433633803;0,760360867267605;0;0,760360867267605;2,66126303543662;0;0,760360867267605;8,74414997357746;1,14054130090141;4,94234563723943;0,380180433633803;3,80180433633803;NA;NA;NA;NA;263033;0,660449449308642;0;0,339550550691358;0,407971623332434;0,592028376667566;0,00120137017028282;0,0215068071306642;0,0590534267563386;0,145844817950599;0,136994217455604;0,108628955302186;0,092912296175765;0,0868636254766512;0,0939197743248946;0,254276079427296;8,62;4,145;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"105";"EPS003";2020;68;0;0;68;2;0;0;0,418525617953075;0;0,418525617953075;0;2,09262808976537;10,0446148308738;0;0;0,418525617953075;0;0,83705123590615;0;0,83705123590615;0;0,418525617953075;5,44083303338997;0;2,09262808976537;0,83705123590615;3,3482049436246;NA;NA;NA;NA;238934;0,629855943482301;0;0,370144056517699;0,419086442281132;0,580913557718868;0,00130579992801359;0,016330869612529;0,0540567688148192;0,124653670051144;0,129265822360987;0,103848761582696;0,0895812232666762;0,0900834540082198;0,0999188060301171;0,292260624272812;4,39;14,7575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"106";"EPS005";2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1186682;1;0;0;0,544599985505805;0,455400014494195;0;0,115588674977795;0,127169705110552;0,16322232914968;0,171205933855911;0,139031349594921;0,118617287529431;0,0807478330336181;0,0526408928423959;0,0317759939056967;3,71745495839807;3;0,000872179741497722;9238,86118437795;46169,9533691419;1714,59754340253;2,86426523702222;0,0742313442017322;7849,06297643345;3284,0309178744;3225,56063068481;16119,3009545239;598,616888282693;0,0259163653010381;2740,3408298156;0
"107";"EPS005";2013;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1318484;1;0;0;0,540661092588154;0,459338907411846;0;0,114363920988044;0,124813801305135;0,166949314515762;0,176864489823161;0,137005833972957;0,118136435481963;0,0786721719793338;0,0507021700680478;0,0324918618655972;3,71359898370435;3;0,000665916309943845;5762,57755270447;30073,5513225796;3784,77015193207;3,53141638427163;0,0339655240412474;1074,30396045762;5303,09339407745;1631,80348212974;8516,00266015709;1071,74281933698;0,00961810229813862;304,21333639454;0
"108";"EPS005";2014;2;0;0;2;0;0;0;0;0;0;0;0;0,0674312925702179;0;0;0;0;0;0,0674312925702179;0;0;0;0;0;0;0;0;NA;NA;NA;NA;1482991;0,99894874614883;0;0,0010512538511697;0,537185323444309;0,46281467655569;0;0,114328407926953;0,123079641076716;0,172458902312961;0,180898602891049;0,135398663916369;0,117053980772641;0,0760989109171937;0,0479915252351498;0,0326913649509673;5,19735887666173;6;0,000492248435762591;3843,89263522166;37734,8725231643;1325,45200206879;4,06963899308897;0,0333710723800751;224,636807640775;8267,44931506849;944,529144169625;9272,28989776377;325,692771353839;0,00820000801956774;55,1982148839863;0
"109";"EPS005";2015;34;0;0;34;0;0;0,119456330349314;0;0;0,179184495523971;0,0597281651746571;0,298640825873285;0,537553486571914;0;0;0,0597281651746571;0;0;0,238912660698628;0,0597281651746571;0;0,0597281651746571;0,0597281651746571;0;0,298640825873285;0;0;NA;NA;NA;NA;1674252;0,987935507916371;0;0,012064492083629;0,533717146522746;0,466282853477254;0,00000298640825873286;0,114289246780055;0,120572649756429;0,175720261943841;0,184650817200756;0,13453590021096;0,11570002604148;0,0751147378053005;0,0459912844661377;0,0334250757950416;4,19405983934001;2,62054965714823;0,000491562799387428;3060,63128310434;23316,8654288602;1514,53378523663;2,88896952191187;0,0258891731949551;197,956310041738;5877,11178614824;1059,41972038489;8070,99737536498;524,247062403876;0,00896138675004853;68,521425560327;0,125
"110";"EPS005";2016;57;0;0;57;0;0;0;0;0;0;0;0,335110215356186;0,765966206528426;0;0;0;0;0,0478728879080266;0,718093318620399;0,0478728879080266;0;0,0478728879080266;0;0,14361866372408;0,478728879080266;0,0478728879080266;0,0957457758160532;NA;NA;NA;NA;2088865;0,991667723859608;0;0,00833227614039203;0,531484322826032;0,468515677173968;0,0000157980530096488;0,120083873299615;0,121120800051703;0,182071603478444;0,189422485416722;0,134285365497531;0,111668298334263;0,0701538873981803;0,0408269562657233;0,0303667302578194;9,16080214203177;9,33333333333333;0,000307343940369531;949,828676338586;1777,75040857116;523,307239577474;1,00267178587415;0,00391265112872301;56,2947031043174;3262,3769470405;947,297699725846;1773,01329669039;521,912800330016;0,00390222521850647;56,1446964973076;0
"111";"EPS005";2017;100;0;0;100;0;0;0,0391027024659728;0,0391027024659728;0;0,0782054049319457;0,195513512329864;0,195513512329864;0,860259454251402;0;0,0391027024659728;0,0391027024659728;0;0;0,821156751785429;0,156410809863891;0;0,0391027024659728;0,156410809863891;0,0782054049319457;0,664745941921538;0,27371891726181;0,195513512329864;NA;NA;NA;NA;2557368;0,990832762433877;0;0,00916723756612267;0,530026183169571;0,469973816830429;0,0000512245402304244;0,121045543699616;0,122347663691733;0,184407953802503;0,192466238726691;0,135752070097069;0,110004504631324;0,0677888360220352;0,0377665631227105;0,0284206262063184;5,98;13,805;0,000513418483378223;7707,46295739995;10471055,0833201;7626,0694474358;3,47486595593595;0,000467668321493035;289,392491944843;6768,09672505712;2218,06051086191;3013369,49859401;2194,63701453248;0,000134586003438245;83,2816274396104;0
"112";"EPS008";2016;75;0;0;75;0;0;0,070035907409729;0,070035907409729;0;0;0,420215444458374;0,210107722229187;1,05053861114593;0;0;0,280143629638916;0,070035907409729;0;1,54078996301404;0;0;0,070035907409729;0;0,140071814819458;0,770394981507019;0,280143629638916;0,210107722229187;NA;NA;NA;NA;1427839;0,984286043454479;0;0,0157139565455209;0,528004908116391;0,471995091883609;0,0000294150811120862;0,122357632758315;0,13406903719537;0,201226468810559;0,180917456379886;0,135148990887628;0,113543613810801;0,0658771752277393;0,0289941653085537;0,0178654596211478;12,5767090929355;11,3725463139608;0,000208006645006895;17244,5395538292;21663,3686624963;16585,3058138908;1,13926079901165;0,0385946874962793;219,119052638288;5477,0404040404;15136,6039881206;19015,2848946352;14557,9535680321;0,0338769555923995;192,334409143526;0,444444447755814
"113";"EPS008";2017;604;0;0;604;0;0;0,558883326274844;0,0620981473638715;0;0,0620981473638715;0,248392589455486;0,558883326274844;1,42825738936905;0;0,124196294727743;0,248392589455486;0;0,0620981473638715;32,2289384818493;0,310490736819358;0;0,186294442091615;0,186294442091615;0,186294442091615;0,869374063094202;0,0620981473638715;0,124196294727743;NA;NA;NA;NA;1610354;0,98527031944529;0;0,0147296805547103;0,526961773622446;0,473038226377554;0,000026081221892826;0,120107752705306;0,131096019881343;0,199054990393417;0,179891502116926;0,134818182834333;0,114821958401693;0,0702069234466459;0,0311055829960369;0,0188970872242997;12,265;18,67;0,00029496619997839;22723,7932951699;117091,087479933;22313,0740648826;3,00022479529346;0,104713621973802;472,357578091525;10171,4189473684;7574,03022960725;39027,4380985109;7437,13407738174;0,0349019253950802;157,440728718904;0,100000001490116
"114";"EPS008";2018;89;0;0;89;0;0;0,0581296325684055;0,0581296325684055;0;0,232518530273622;0,290648162842027;0,174388897705216;1,1044630187997;0;0;0,174388897705216;0,0581296325684055;0,0581296325684055;0,871944488526083;0,174388897705216;0;0,116259265136811;0,0581296325684055;0,116259265136811;1,33698154907333;0,174388897705216;0,116259265136811;NA;NA;NA;NA;1720293;0,985518164638233;0;0,0144818353617669;0,525916806032461;0,474083193967539;0,0000261583346557825;0,115262341938263;0,128413008714213;0,194757520957186;0,180707007469076;0,136285504852952;0,116402845329255;0,0741984068992898;0,0335419605846213;0,0204314032551432;6,12;21,56;0,00017206371240248;43508,3103317168;309120,58398002;41586,7305820055;10,8328406846973;0,118930321753329;4435,59285224668;62958,3108108108;4016,33436677209;28535,5054114928;3838,9497078778;0,010978682804902;409,457960414066;0,136363640427589
"115";"EPS008";2019;141;0;0;141;0;0;0,2620746986272;0,15724481917632;0;0,0524149397254401;0,31448963835264;0,2620746986272;1,310373493136;0;0;0,2620746986272;0;0,10482987945088;1,72969301093952;0,0524149397254401;0;0,20965975890176;0,31448963835264;0,0524149397254401;1,93935276984128;0,20965975890176;0,15724481917632;NA;NA;NA;NA;1907853;0,976306874795909;0;0,0236931252040907;0,525161005591102;0,474838994408898;0,0000335455614242816;0,111476093808066;0,128087436505852;0,186556825918978;0,178846064135969;0,138809436576088;0,118908008111736;0,078789089096487;0,0364446317404957;0,0220824141063279;7,305;12,625;0,000160913864957101;40892,3350868699;171866,116604136;39025,3726480447;6,87749370627611;0,121173905956067;5460,87792725121;42740,2182410423;5945,81933961688;24989,6436033519;5674,35963081024;0,0176189046666068;794,021508484674;0,195121943950653
"116";"EPS010";2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1817566;1;0;0;0,510059607188955;0,489940392811045;0;0,131514343908282;0,151950465622706;0,214174340849246;0,179880675584821;0,14363494915728;0,09778627020972;0,04651440442878;0,0215144869567322;0,0130300632824338;2,22053739224159;3,89784034645032;0,00102994884367335;72360,0446360682;203845,120375271;72332,3750961451;7,7561398045518;0,217307101915419;8874,99367395737;7535,63121325494;42029,3872469151;26281,7767564629;28325,8207815045;0,0280174317129634;3344,25388359966;0
"117";"EPS010";2014;2;0;0;2;0;0;0;0;0;0;0;0,0443067194684611;0;0;0;0;0;0;0,0443067194684611;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2256994;0,991092577118061;0;0,00890742288193943;0,514273409676765;0,485726590323235;0;0,12579608098205;0,14180365565881;0,216549977536493;0,185118347678372;0,138727440126115;0,105128325551596;0,0506089072456551;0,0222632403985124;0,0140040248223965;5,75012275911533;7,55714409682403;0,000881703717422377;120717,408605871;269639,596168621;124236,377436537;7,42266395036938;0,191350973906001;10186,2215296097;8418,54673366834;16263,3536171153;36326,5261598166;16737,4379693364;0,0257792856022369;1372,31344403013;0
"118";"EPS010";2015;52;0;0;52;0;0;0,0815018176942891;0;0;0;0;0;0,122252726541434;0;0;0,0407509088471446;0;0;0,652014541554313;0;0;0,0815018176942891;0,407509088471446;0,0815018176942891;0,122252726541434;0,0815018176942891;0,44825999731859;NA;NA;NA;NA;2453933;0,963413426527945;0;0,0365865734720549;0,515788328369193;0,484211671630807;0;0,123080377500119;0,136275114275736;0,215058438840832;0,189350727994611;0,136653690218926;0,108600764568552;0,0532944460993841;0,0229390940991461;0,0147473464026931;4,37835475547949;6,91893418550039;0,000836208649543406;138831,978517343;306587,245669707;151099,292344983;7,83830609882177;0,141868991533184;10995,313172772;9388,34748657882;17711,9901188349;795662,855049851;19277,0369014293;0,0180994480021108;1402,76671376044;0
"119";"EPS010";2016;142;0;0;142;0;0;0,0364693843165601;0;0;0;0,14587753726624;0,1823469215828;0,656448917698082;0;0,0364693843165601;0,0364693843165601;0;0;2,44344874920953;0,0364693843165601;0;0,0364693843165601;0,619979533381522;0,10940815294968;0,437632611798721;0,14587753726624;0,1823469215828;NA;NA;0,000000000303911535971334;0,000000000303911535971334;2742026;0,978449146725815;0;0,0215508532741849;0,517194585317572;0,482805414682428;0,00000291755074532481;0,122301539080957;0,130985264180573;0,211722281262103;0,192977017723391;0,135291569080672;0,111310396035632;0,0564575244727803;0,0238513420368735;0,015103066127017;6,59003081200119;6,95449841602633;0,000727199523272208;119,429940489259;30545,005895276;68631,2029032547;3,90404102659858;0,0864510402162489;7231,21829771125;5385,7967806841;30,5913812417702;38754,2663111373;68754,5102877391;0,0221440010701565;2752,23985406413;0
"120";"EPS010";2017;168;1;1;168;0;0;0,163126335800782;0,0326252671601565;0,0326252671601565;0;0,163126335800782;0,163126335800782;0,522004274562503;0;0,0326252671601565;0;0,0326252671601565;0;2,64264663997267;0,0978758014804694;0,0326252671601565;0;0,45675374024219;0,0326252671601565;0,652505343203129;0,326252671601565;0,0978758014804694;0,000000000135938613167319;NA;0,000000000679693065836593;NA;3065109;0,971426138515792;0;0,0285738614842082;0,519680050530014;0,480319949469986;0,00000848256946164068;0,120227698264564;0,127771312537336;0,204897117851274;0,195187838344411;0,135785709415228;0,114310127307055;0,0605136717813298;0,025487837463529;0,0158186870352735;9,68;11,975;0,000684804357691684;25,8452968556746;30389,4701372773;76345,5521160911;4,44592052028166;0,0612519815771641;8384,80295186892;6537,4649122807;5,81332765835662;61328,0266020023;17857,5809868532;0,0522383761174551;1904,56542736634;0
